conf_block_hash,fee_rate_median,fee_rate_mean,mempool_size_median,mempool_size_mean,mempool_tx_count_median,n_txs
0000000000000000000180f4366778acde36eb1110c1aa30d9e953d6e95dbaf7,1.0,2.189312977099237,7961242.0,7961242.0,41388.13888888889,655
0000000000000000000180ff577fcda7c40e155ff08865af24406f16230a1d1b,2.0,2.56875,485580.5,485580.5,1594.0416666666667,480
000000000000000000018161fb43f8e21588baa5b984ef5c812821e2decfe622,1.0,2.1411764705882352,30799773.472222224,30799773.47222222,9843.048611111111,340
00000000000000000001816ebe27c4b538156b72d2393ecf91ed8f62040739b3,1.0,1.7632978723404256,934823.8333333334,906848.0384160758,3016.7986111111113,376
0000000000000000000181fe6651488924ce27f54e808ae25d5bbdaf91c57412,3.0,4.623409669211196,1307330.3125,1303151.7538874752,4032.2638888888887,786
0000000000000000000182534cb316867e25ae4ec3bd9642f502605b9ad714b0,1.0,2.338204592901879,452075.94444444444,452075.94444444444,1437.7569444444443,479
0000000000000000000182865c81024a9f77599b0ca9b4c25a06520c5670b080,2.0,6.842105263157895,16983461.493055556,16983461.493055556,63955.708333333336,19
0000000000000000000182d4412ddc70f7c3d9a0174160499746d63e82da9298,3.0,4.455882352941177,1256449.8055555555,1433662.087695495,3455.2361111111113,476
000000000000000000018399d00f463c5d9c7ccc6b23a3cee0e59a40807be6a1,6.0,8.384803921568627,4364114.416666667,4350839.046696283,8368.951388888889,816
0000000000000000000183ae47a10ab2cd446ac90854fdd3e988fc2fc2376c2d,9.0,11.965971459934138,3978863.5,3665804.3175692153,12426.354166666666,911
000000000000000000018520196b665a623b4dfcc3e6d2edd402e11eb709d553,3.0,3.6826666666666665,1191624.1458333333,1215077.1993703702,3156.597222222222,750
00000000000000000001855b51f6fd82c92fddaebdb0e9d1381db71b8cd1f6e2,1.0,2.042654028436019,24496157.541666668,23482941.609613612,101493.86111111111,844
000000000000000000018599a208b4c785563c47009c083161ab70bec9359164,1.0,2.1411764705882352,18530619.798611112,18530619.798611112,79876.88194444444,85
0000000000000000000185c18bf197397efd4b26ee58a46e5fcf8f99083559e5,1.0,2.127638190954774,1054692.2777777778,1102064.681504746,3588.3125,995
000000000000000000018608f47f69a33eceed0777847da3b60a68ce11d2b4e8,3.0,4.351145038167939,21159735.097222224,21160361.206389293,92853.34722222222,524
0000000000000000000186109c554ac3c9936a5b91ad27e756414145052fe4fb,2.0,4.340909090909091,557289.8055555555,557289.8055555555,1636.236111111111,44
0000000000000000000186f5897272ba51e6521176be301e46bc5483f36c3d58,3.0,4.743523316062176,2278772.8819444445,2274018.3209196893,6040.194444444444,772
0000000000000000000186f65dfc2d7922d362362a35573389ed1992e19b30a6,5.0,6.984883720930233,5535825.770833333,5543470.738905039,9627.972222222223,860
0000000000000000000187256985270483f63afe066fa0d1c725a34c943b8e02,1.0,3.293269230769231,336558.2638888889,336558.2638888889,1109.625,416
00000000000000000001873b16dd5ed6857ad929653aa40420ea38eedd980169,1.0,1.9513274336283186,27986508.236111112,27894132.58247296,90927.33333333333,226
0000000000000000000187610d370c40ba286ddee247daa8baa02459bf64a7d2,2.0,4.04,607569.3402777778,596062.120440613,1956.1597222222222,725
00000000000000000001886aefff63baa1834b50ccd55df9f944bda1dc3fff7b,1.0,3.36,15072937.458333334,15072937.458333336,62339.8125,25
000000000000000000018874f947c54f57812b49683cdc24268b3f6b0182883c,2.0,4.017921146953405,333886.15972222225,333886.15972222225,1136.076388888889,279
00000000000000000001888248761cd1e9aeb522f26541d7755acc5ce306bac6,4.0,5.098752598752599,4470210.736111111,3919268.6034592283,13730.097222222223,962
0000000000000000000188b6b523b004115fd3d60542682a0e1f6c50414a7987,2.0,2.5346534653465347,1378553.4652777778,1356487.4884488448,3537.6319444444443,505
0000000000000000000188e6632db1fac92f7fa7710036bd2bdbd3529b4e3e23,2.0,3.387687188019967,20732206.847222224,20710282.7972592,88370.94444444444,601
00000000000000000001890cf2702236e6fabc6618cd9508a4865c47e525b46c,3.0,4.162162162162162,20997656.222222224,21781984.672699485,96728.42361111111,259
000000000000000000018936d5db0c06c1ebe23442db4034953e847e5a538d2b,1.0,1.1003460207612457,605002.2708333334,627816.3953046905,1755.1180555555557,289
0000000000000000000189497ded95cba83909f39982380d14e10f67bbe52ae1,1.0,2.2616822429906542,336558.2638888889,336558.2638888889,1109.625,107
0000000000000000000189f0d47956d54ab4aadce5bfcf9e3128854dc7107682,6.0,8.065411298315164,23702198.1875,23313632.5818123,96100.15972222222,1009
000000000000000000018a46743517bda319766f6cb5d30cd03c3c6429130616,5.0,6.205448354143019,25310106.756944444,25308652.762272984,109811.96527777778,881
000000000000000000018a8b6721a8917f67c10a0dc9ada887ebd06a24c5c79c,2.0,2.4,672817.7132867132,672817.7132867132,1984.9650349650349,5
000000000000000000018aa6d6c5da60dd5cc3090b742e71e63db6cb05485658,1.0,1.9802712700369913,916601.3263888889,916601.3263888889,3171.0555555555557,811
000000000000000000018aa90b299ac0980f3175878d1eea5cc3afdd9d02b151,2.0,3.31640625,336558.2638888889,336558.2638888889,1109.625,768
000000000000000000018aad657dffb41080d6e45b75ab49008ea7365eca2651,2.0,3.155325443786982,944889.1458333334,1159861.9159886588,3053.6041666666665,676
000000000000000000018aae9fe0264a5036e8ff8bc544e411968d21fa92378f,2.0,3.2364864864864864,22902818.5625,22597146.2621997,60182.208333333336,592
000000000000000000018ac4f15a00427c4c913c1c148fb741e536bcdf851ae3,2.0,3.042833607907743,27819008.618055556,27819008.618055556,69718.4375,607
000000000000000000018acc5c1979c8017260bff197c4bd5e046dc1b6c4ff89,4.0,5.061576354679803,23836117.805555556,23911430.144199852,89997.56944444444,812
000000000000000000018ae954c63cb70790f8f8dc9fffbaf024de3e77068767,2.0,3.494949494949495,816008.1111111111,816008.1111111111,2238.0694444444443,693
000000000000000000018b2159ad62d3dc69e4514ce172a5ea34c6e5a2323477,1.0,2.1551020408163266,30510535.777777776,30713952.176417235,83520.39583333333,490
000000000000000000018bba55640a5b2fb240bb73b6517cebb36f31f1f1e54b,4.0,4.712105798575789,22328029.180555556,22328029.180555556,98924.00694444444,983
000000000000000000018c1396e1392db29bc24adc762f2147eca3c30d53de19,1.0,1.6683673469387754,30250798.5,30315291.089380194,83233.04166666667,588
000000000000000000018c2a1858c738fb07db77c6cb94b23e5d5af86c3cb14b,1.0,2.151618398637138,789844.5972222222,1309206.5821502933,2060.0208333333335,587
000000000000000000018c4f4d0075eddce8b01955c35b8cd68c158c06c856fb,3.0,3.337198929527208,22417777.743055556,22939761.634645406,89218.36111111111,1121
000000000000000000018c5fe92cbbca1f240fa7acd3a204eedb32a8892a4a07,1.0,2.1590594744121714,1049447.111111111,894637.139638082,3334.0763888888887,723
000000000000000000018cbe6accd896b203445ef35d2e42eade47fc27f2e4de,1.0,2.0551724137931036,651297.2222222222,651297.2222222222,2445.590277777778,145
000000000000000000018cc6ec628782db820a9e8879fec382da241b9b57064f,2.0,2.748148148148148,564075.9791666666,564075.9791666666,2001.0625,135
000000000000000000018d811908f138f1f0c1281bfda04146134f8d3508b4be,2.0,3.098408104196816,19649538.409722224,19429425.61720132,93168.05555555556,691
000000000000000000018e413d90806a0bcfa1cfc7c534e437c74a73a946ced6,1.0,1.155107187894073,1127454.6944444445,1127454.6944444445,4250.0,793
000000000000000000018e7d548d6a1040151d61e4ac7f258b83dc7a342efe6b,1.0,1.9076923076923078,314461.8541666667,314461.8541666667,930.375,65
000000000000000000018f0358169b6c2cfd8aecf13ed77781bccd86ffdd12ea,1.0,1.757396449704142,25625460.381944444,24062907.04772765,79882.97222222222,338
000000000000000000018f4e26662065326e369a7e7aa3524a40bf29c5eec5be,1.0,3.19811320754717,12684886.083333334,12684886.083333334,9003.291666666666,106
000000000000000000018fab786bfab2b239003d0042e6c00ad6e63c89572539,2.0,2.7114914425427874,568690.4375,568690.4375,1482.736111111111,409
000000000000000000018ff6d6a4f913e16e5d29347bdb7229aabb400b3b7c67,1.0,2.02,20135338.895833332,20135338.895833332,71990.98611111111,100
0000000000000000000190688fced54066e07142148d35e9a7417f57b7282162,2.0,2.7436440677966103,586244.0277777778,531933.6217926083,1708.1319444444443,472
0000000000000000000191541f370a14449c6c7837327639e721f0f513941400,3.0,4.143258426966292,23620530.298611112,23482497.75974043,105132.91666666667,1068
0000000000000000000191601b31b8701e3bfdd09f3dee908cde8717003577f0,2.0,2.5,20882973.368055556,20882973.368055556,58263.03472222222,16
0000000000000000000191a6971184f5a704d0bb4fb6163292856824db3e5637,4.0,4.6066144473455175,21225351.337931033,21204050.330285788,90641.73103448276,1149
00000000000000000001922d0cfff4529b75afb640d95e1cc3497e96e53d7ef1,2.0,2.9950980392156863,769091.3819444445,769091.3819444445,2526.7986111111113,204
000000000000000000019250382bf70e087f059d17298a2c804040a8086946ee,1.0,2.2454160789844853,916359.5625,805121.7237012223,2948.9791666666665,709
00000000000000000001928d1c7c6b3ce124c534b9e7ea3780b4269c3f58588d,7.0,8.412222222222223,21751752.361111112,21429094.367847223,88239.59722222222,900
00000000000000000001928fad464409e379c6c89fbaea525bfc8b03c13d777c,4.0,5.23536299765808,22484363.902777776,22202675.483687874,88457.77777777778,854
000000000000000000019293633d0399bdabf9377aa837306e83670e6105b5bb,1.0,6.674157303370786,3667963.5657894737,3237241.751234912,3305.059210526316,89
000000000000000000019295710f8a15d7ccdc5181b926c5589975b7b7550f48,3.0,5.89593657086224,1332335.1041666667,1327493.299884374,4611.708333333333,1009
0000000000000000000192b2a8b3e1ce8bee407614d3a6bff10a77db14386e40,2.0,4.232628398791541,657829.6666666666,657829.6666666666,2026.611111111111,662
0000000000000000000192b71cc33e9ffa4ddaf59215171213ef0c157ea3a822,6.0,6.402206619859578,4712227.145833333,5039786.680771481,13223.1875,997
0000000000000000000192b828018fde7b664d126fc1a77c6b093cf2ccbf35f9,2.0,2.595879556259905,1971706.611111111,1534596.1427297937,6797.430555555556,631
0000000000000000000192fda5aa5c90cb820ce0ce931a3094dc39aa6a41f03c,2.0,2.230392156862745,679110.1597222222,1173842.3770424838,2267.7986111111113,816
0000000000000000000193799daa0c2ab826858f58017456b55c63a9073c907d,2.0,2.238653001464129,406796.0486111111,406796.0486111111,1557.2777777777778,683
0000000000000000000193aa15684f6117a7db035df072b265c03c98bc9e282e,1.0,1.7432432432432432,2391844.1805555555,2307239.8777371123,7387.055555555556,444
0000000000000000000193f8c840eb1cb7c018d73218b8c76966e233c6e41919,5.0,7.295112781954887,2938899.8928571427,2938899.8928571427,6426.714285714285,532
00000000000000000001941560b625a6cca98a05aa73dc2c24f9630bea17ba17,1.0,5.860377358490566,654504.3611111111,654504.3611111111,1750.5,265
0000000000000000000194237aece055cc8fcbd02dc0c98b589a1087f284002a,2.0,2.398876404494382,13423012.930555556,13423012.930555556,59035.375,178
00000000000000000001942f825ca5400ac2bab403b31d70a75717dfd9b883c2,4.0,5.422007255139057,866006.4861111111,866006.4861111112,2530.0138888888887,827
000000000000000000019439776cb63169b9f2e9fc7e837d0a007b65174c14e3,2.0,2.2305194805194803,21225351.337931033,21193821.456031993,90641.73103448276,308
00000000000000000001944c43a76dfe6bdfa887014178778a08e74bc224d3a0,3.0,5.643318965517241,2109823.576388889,1934973.5104989824,4863.152777777777,928
00000000000000000001947b38074da3ceb25843f57db9fcbda979a19d94bbc9,2.0,3.2653508771929824,1071966.9444444445,1071966.9444444445,2314.097222222222,456
00000000000000000001948ded0a3359f051f1fea078fbe63539b9b8893a404d,2.0,3.908284023668639,18515122.833333332,18515122.833333332,81161.21527777778,338
00000000000000000001950086e2b3b2d83070cb1df46ccf3007fe81cca8850b,1.0,2.0874035989717226,765573.8402777778,765573.8402777776,2645.4236111111113,389
00000000000000000001952a16ada1fd2b213bfbd75786c31962a81a5876bdae,2.0,3.6185737976782755,401276.97222222225,401276.97222222225,1136.3819444444443,603
000000000000000000019556155bff9b588e334296a866fe3930b450b102afd5,2.0,2.920863309352518,23057564.743055556,23057564.743055556,102455.63888888889,139
0000000000000000000195593c94e186774995ee5ee7f89995f7db159068b888,1.0,2.688073394495413,15072937.458333334,15072937.458333334,62339.8125,109
000000000000000000019590521acf1ae216d335bd987bfd768dd5d2c2db4c9c,3.0,3.6236559139784945,789844.5972222222,789844.5972222222,2060.0208333333335,651
0000000000000000000195a68104ee529d5b0348ec84e5cd57be7531ca14ebf7,2.0,2.8417508417508417,716730.9722222222,732312.414983165,2302.4305555555557,594
0000000000000000000195acc92e452126602b95f91b8cd1500f18c0e0bb3f36,2.0,3.300429184549356,818602.1458333334,808558.5210121602,2086.5486111111113,466
0000000000000000000196805ee94356192482b5f687ac485384d67ae86ad6c3,2.0,2.3537414965986394,399167.75694444444,399167.75694444444,1339.75,147
0000000000000000000196a2f85eb8fb582a518268e9ce4f3d1d1880229c530a,3.0,3.3944954128440368,17796390.180555556,17796390.180555556,75633.46527777778,109
0000000000000000000196afd1998f68fdcabe1210528a1ebf2af618341037fe,1.0,1.580547112462006,2479774.244755245,2350192.8780843862,7101.419580419581,329
0000000000000000000197205f1e0a55966ff12b101954d4b7645440a3df767b,2.0,4.475130890052356,842617.6319444445,917374.3925247238,2486.9513888888887,764
00000000000000000001974a462eda196d3d58c68fb6c6272a1abfc0c4f6498b,1.0,2.03485254691689,801544.1805555555,801544.1805555555,2619.9791666666665,746
000000000000000000019780e3696bcfdf04b6bd9ab7c71b93ddaaa920cdf1bf,2.0,3.306122448979592,16826395.902777776,16826395.902777776,61353.57638888889,245
0000000000000000000197efb17fa1519c07955341711fe79a5f9593962cdd95,1.0,1.9773156899810964,18323618.263888888,18323618.263888888,80912.20138888889,529
0000000000000000000198504b85faae393f3b0ee2b221d4389840a574d912fa,3.0,4.547826086956522,1994898.8541666667,1967561.9353864735,5828.368055555556,690
00000000000000000001987babbb2bf18e2400e94e093cd4a60fe74e2eaa83b2,3.0,4.294532627865961,22077835.648275863,22124245.254793316,77139.8275862069,567
00000000000000000001987cf0f81417395cce6fa7e566da5305ba9bc4c7e797,2.0,3.4733637747336377,766877.9722222222,766877.9722222222,2537.4513888888887,657
00000000000000000001988cbe924dc9525f76f417e4a18f1b696aaa6fb60f12,1.0,2.4763636363636365,535354.7430555555,535354.7430555555,1783.3472222222222,275
0000000000000000000198d007be4f1e8f93355ae95a22557c259a4a0ecb6e32,1.0,2.3826714801444044,28425506.131944444,28062578.273816686,93358.01388888889,277
0000000000000000000199ae94d13ad1dcc1dfbec6b7e841c376ca01c3b01b47,2.0,2.6296296296296298,954836.8819444445,954836.8819444445,2216.1111111111113,162
000000000000000000019a7022cf55f1e544623ad0f0e42ba9c59cad635baea1,1.0,1.5333333333333334,723017.75,723017.75,2382.5,15
000000000000000000019a74437fb1662fa4dc257018890a4a16e726d5f8082e,2.0,2.753731343283582,437696.63194444444,437696.63194444444,1588.3472222222222,134
000000000000000000019aa38b9d3d10c6db52ee185b8f7863ee4cb286912b2b,3.0,4.20979020979021,19080765.368055556,19110747.316773504,76875.57638888889,429
000000000000000000019aeae44563a7a4fa8c0493021b508f9961cebc70e777,2.0,3.970149253731343,30037355.930555556,29850429.788733415,80931.72222222222,670
000000000000000000019b232b96074d1dcf845352445503730970e2a591177f,2.0,3.030800821355236,724203.0625,724203.0625,2212.3958333333335,487
000000000000000000019b350dd3787adbfd3911162f42b02de18d341e686dda,2.0,4.087248322147651,1434187.4375,1430903.5563478747,4320.409722222223,745
000000000000000000019bceb7c8c1111a19bd48b10fc8957cb353ce382cc05b,3.0,4.567409144196952,1474516.8194444445,1621631.7401735703,3599.75,853
000000000000000000019bd8eacb07bf2ff53a28712cce82a4fa3ad7b4389a63,3.0,6.8090909090909095,631495.6180555555,622694.6600378787,2117.7638888888887,220
000000000000000000019c0cbe4dd5019fdff518263c0dcdec7dc0bacdc70bfb,5.0,6.4787472035794185,2726686.2916666665,2724618.138026659,6693.409722222223,894
000000000000000000019cfdd265442ddf3ec8172b3b7902a0263e3b85aa333e,3.0,4.305164319248826,27498019.229166668,27453350.569455314,65434.125,639
000000000000000000019e2e3e89820896d99b28e09728700701193b7942424a,3.0,4.508064516129032,21896224.048611112,21896224.048611112,76566.0,248
000000000000000000019e2e912e64a5159eb670ea2d17eb90fb500727973297,3.0,3.439667128987517,3863796.25,4185719.1774876313,11126.256944444445,721
000000000000000000019e90455e43c3b6c7b7667777edc2e4e93b1583227e1a,2.0,3.0215827338129495,20690292.798611112,20690292.798611112,80702.23611111111,139
000000000000000000019ee6252952eb5e8c8c45cd61c35477a0d21a7e78d535,2.0,4.778823529411765,20842621.0,21307008.71347222,54026.229166666664,850
000000000000000000019eed6f3fd6ebd5b65d06fc473eba211859ff96fcd924,1.0,2.4936386768447836,1292778.138888889,1286195.330523749,4693.256944444444,393
000000000000000000019efafd15fac72eb90bd0ba609d6caa9997a063a68f41,1.0,2.0,906390.5833333334,906390.5833333334,2915.5138888888887,278
000000000000000000019f33d8e5c74c2e9fc84c1992a82fc3ae6f738b1b9eca,2.0,2.577524893314367,753213.7847222222,753213.7847222222,1924.2847222222222,703
000000000000000000019f7486574866a5ac2a8dc2e855214db546e920ae8bc0,2.0,2.911842105263158,952558.4583333334,952558.4583333334,2867.3194444444443,760
000000000000000000019f80875bc0cbe63088bba6ca3f4d6bd8018b6cdc4995,2.0,2.956273764258555,314461.8541666667,317901.7984342179,930.375,526
000000000000000000019f9ac453535ca7cb50f98ed71c145005a5fb8a3f8ae4,1.0,1.685430463576159,14224032.881944444,14097147.650915194,9186.5,302
000000000000000000019ffb32b971e2066879778591327aec7684a3c8f106e8,2.0,3.588757396449704,360808.06293706293,360808.06293706293,1258.6433566433566,676
00000000000000000001a063e69588ce6f89470d9242b85546efa770cec004bb,2.0,2.5475113122171944,789844.5972222222,789844.5972222222,2060.0208333333335,221
00000000000000000001a0e2949f3bdc2a1a9ec2965df0198c23065a44b2182f,2.0,3.579925650557621,493688.2013888889,493688.2013888889,1477.6805555555557,269
00000000000000000001a10dfde3a46fee586441cae518e71d95e468b1f420df,2.0,3.0333988212180745,889853.3125,876731.5377783235,2932.1319444444443,509
00000000000000000001a11809c47c60fccaca3c386f417d2c3409cddb149114,2.0,4.569060773480663,615707.2013888889,615707.2013888889,1285.236111111111,543
00000000000000000001a141f502e2bb39df5e8241e3ef2ebb698019c829da06,2.0,3.764627659574468,22628727.590277776,22623977.306792993,62146.0625,752
00000000000000000001a164064238fac05cfb4c733b920f9fe9c5f04e0fc84c,6.0,8.671990171990172,2876204.4375,2864816.77257371,8502.923611111111,814
00000000000000000001a1aa9a3966fc4a3d22d4cadc04449b6212baeae3ec21,2.0,3.485651214128035,322446.75694444444,322446.75694444444,1113.8541666666667,453
00000000000000000001a259ecef69593a35a1f73f6fba9312ba54d69f7a7e0e,4.0,7.017524644030668,1773957.7430555555,1652526.736483814,5188.861111111111,913
00000000000000000001a288828962496f1e58cde06678b13d52057c8e1d24e7,2.0,4.4537366548042705,23728492.958333332,23728492.958333332,62069.291666666664,562
00000000000000000001a2a8fdfad766aef5374d959b2654cba965618b627c21,2.0,2.117857142857143,557289.8055555555,557289.8055555555,1636.236111111111,280
00000000000000000001a2b98f540b57cbacc467946cc2ca354b6d19f3a82912,3.0,3.5042857142857144,786140.5763888889,806633.0336111111,2388.5833333333335,700
00000000000000000001a30c338c2144e71fcd98256153927fdf9250f4923001,2.0,2.803030303030303,22164465.756944444,22164465.756944444,60416.01388888889,528
00000000000000000001a38b995abf12bfa5c719b14720786559555e8d3125af,1.0,2.617906683480454,1690377.8402777778,1269510.9034871093,5177.652777777777,793
00000000000000000001a3bad11a156a9b1405118d655a367303f4e9599e5dec,1.0,1.3855421686746987,1244887.1041666667,1184775.420297858,4155.194444444444,415
00000000000000000001a44942002a20780e71df922d4c49280c95d8e50e83d6,2.0,3.0821917808219177,23702198.1875,23084658.663622525,96100.15972222222,146
00000000000000000001a4cc3c2f54d346fb2fdee1a32e1a901ab7ec26e7a4a8,2.0,3.517543859649123,26206788.798611112,26206788.798611116,51165.930555555555,114
00000000000000000001a53ebb4475ebbc115f06764ffeaaa842684b47e525e8,2.0,2.9110169491525424,340676.49305555556,340676.49305555556,1225.201388888889,236
00000000000000000001a54579f32327c23c012f018957da7ae40a72763ba8b1,3.0,3.5598243688254665,2270186.8333333335,1989487.4593700452,7614.479166666667,911
00000000000000000001a54d7bc8f16977bd0502352a5e859d3ad61a8368cbe0,2.0,3.1991758241758244,679112.8263888889,622030.5180978876,2084.5416666666665,728
00000000000000000001a59ddfe63174783c3211cea7bb811b95ed9a5d5f0779,2.0,3.3879003558718863,856499.8472222222,856499.8472222222,2317.6736111111113,562
00000000000000000001a5dc28ab157f47faee30ef95383bccf291bf90e40388,1.0,2.460714285714286,577782.0763888889,577782.0763888889,1916.5347222222222,280
00000000000000000001a6633972dfbd8b9b6718f3d9d1ef3aa8a7865da14469,1.0,1.4231578947368422,22077893.4375,22208362.93640351,63202.055555555555,475
00000000000000000001a6645dd0f9b2715e6c9c708973af1419c938b3199644,1.0,2.635294117647059,15072937.458333334,15072937.458333334,62339.8125,255
00000000000000000001a75dfa65f4be213e7cb36e46f1f9db6c9ecffbce4309,1.0,2.447867298578199,23057564.743055556,23149289.16776922,102455.63888888889,422
00000000000000000001a7662c9bca1c76cae9e110048aab7128d544663f707a,3.0,5.226744186046512,819467.1315789474,819467.1315789474,2100.3289473684213,344
00000000000000000001a77a86909a670cdb310ecba5feb26b2232d2773a1c6c,1.0,2.642857142857143,19578648.291666668,19549430.559294872,84842.84722222222,728
00000000000000000001a80a2e8cf4cf05b63f40e7c6715d29f2ca5c895ff789,2.0,1.9,19725788.909722224,19725788.909722224,1489.3541666666667,10
00000000000000000001a8320aa9b7c0995061fede050fb825d7023843a98faa,5.0,7.531215772179627,811013.3055555555,1219888.606273579,3063.6180555555557,913
00000000000000000001a861647b7d46bd8303eaafa75375b8685b99899e922b,3.0,4.652112676056338,1162617.2430555555,1162617.2430555555,3287.659722222222,710
00000000000000000001a8e16e8f6abc062742133e0db74cd82be05cc52818c4,3.0,13.146279949558638,19379730.9375,19333823.422998108,92941.55555555556,793
00000000000000000001a8f224daa5a18d423f808ce4f45d9f144f524760a517,1.0,2.18976897689769,767617.4652777778,767617.4652777778,2438.8541666666665,606
00000000000000000001a951828be2f91bf66c51183ee1365d58fbc747a97f86,3.0,3.743742550655542,23057564.743055556,23057564.743055556,102455.63888888889,839
00000000000000000001a9921d01f56804596053b74cf73d13321a3939e56c79,3.0,3.3118172790466733,23271344.263888888,23264759.981290687,104054.89583333333,1007
00000000000000000001a9bb16c2f3d86de8f9fa166974642c3e81700d478910,2.0,2.63,21060588.055555556,20930881.270555556,55276.20138888889,500
00000000000000000001aa010521004771120e79a6138cd29ecb3467a9506dbf,2.0,2.9608610567514675,2902703.7569444445,2926607.0115650143,3337.3055555555557,511
00000000000000000001aa375ec5c59fdca3bd1d5bfa647603bd39b6d82dfccc,2.0,3.9734513274336285,28718424.152777776,28718424.152777776,49817.03472222222,113
00000000000000000001aae236141f8b0326eb9c35c4b54cab2f3e315f283163,2.0,3.416901408450704,426610.9455782313,426610.9455782313,1356.8367346938776,710
00000000000000000001ab2dcdc945c3dc208742bab89636dcb8d9c27a14453b,4.0,5.216450216450217,19210880.444444444,19082665.568294555,92605.63888888889,924
00000000000000000001ab572a27d32b346d82b10aeec62fe18d0579999472e9,2.0,2.7031539888682747,572813.4513888889,572813.4513888889,1836.1180555555557,539
00000000000000000001ab848c87dfb69fa6da8fc174f477469f30d59a2ed557,4.0,5.325910931174089,5425746.770833333,5415486.436783063,8908.159722222223,494
00000000000000000001ac91e8ce025c4d6e445b0ad982ae68d13f715c93499f,5.0,5.671532846715328,24029137.451388888,24027557.069350306,106417.25694444444,959
00000000000000000001ad849efcfd440503cdbd0d820b083833f4a8357963b0,1.0,2.0303030303030303,826689.4305555555,826689.4305555555,1904.423611111111,132
00000000000000000001ad852cf28d2ac341e3adedfe85c32ad96a297027ec9b,2.0,2.308641975308642,22951848.611111112,22951848.611111112,65513.305555555555,81
00000000000000000001adce7d311e636bb005e03f1f77e04741c0c2abaaf606,2.0,2.8470394736842106,1531747.0952380951,1531747.0952380951,4696.190476190476,608
00000000000000000001ae09f7a3894a857f0e505314f7e722c0793b2ef8db04,1.0,2.4818840579710146,817606.6944444445,829580.6206974637,2353.9444444444443,276
00000000000000000001ae253aec173dd05a54e2ccf58625712a029732b57e34,1.0,2.5899653979238755,638381.9020979021,646343.216273142,1992.0839160839162,578
00000000000000000001ae2d1b0c2821b16afbe7140c448f1ef9010b48659186,2.0,2.8500986193293887,427720.5625,427720.5625,1400.9652777777778,507
00000000000000000001ae82612e8aaff57a65843595d248ce964a665c61b525,1.0,2.217948717948718,505656.9791666667,505656.9791666667,1370.5555555555557,78
00000000000000000001aec1234fd7555990d8b35e50025faae6c211d99556c9,2.0,2.5,16361922.590277778,16361922.590277778,79690.04166666667,12
00000000000000000001af420a5a05bffb15be5c8cf451f634ff2593c3f09648,1.0,2.0092470277410834,1274524.638888889,1274524.638888889,5097.534722222223,757
00000000000000000001af830f742699cec7dbd41927126374e05c3c0ba1e7b1,2.0,3.0308310991957104,869733.9791666666,869733.9791666665,2355.222222222222,746
00000000000000000001afb847d9c5cf2376cc9050d0c3bd474489dca16bc1c6,2.0,4.469387755102041,20702414.625,20779627.302154195,79905.70138888889,98
00000000000000000001b044ed283b39fde76e9b7b411c8af4158cadf4c80c35,3.0,2.4558969276511395,24500204.659722224,24386240.668807127,71885.72916666667,1009
00000000000000000001b071e3a80c70072fc1303402e0600548a764653a08b3,1.0,2.6009615384615383,343933.72222222225,343933.72222222225,913.1736111111111,208
00000000000000000001b0990dc7c442d33d6845547570808d0b855ca0526421,1.0,2.4140969162995596,18714211.631944444,18714211.631944444,47039.618055555555,227
00000000000000000001b0e53141a4f1f7bc18b132192251d0664439906ca16b,1.0,2.212065813528336,25429043.361111112,25407307.358216535,78352.07638888889,547
00000000000000000001b11a01ac9d9815f98801b5182b1c3b20ed27eb6a59f9,2.0,3.3216630196936543,16549254.340277778,16549254.340277778,76693.30555555556,457
00000000000000000001b13c2eeadf59a7ba9f307eb1c609893036cbe4187e03,2.0,2.51981351981352,397503.4791666667,397503.4791666667,1310.2847222222222,429
00000000000000000001b20948290a8ca65c691a6eb299208abe39ab27779588,1.0,2.6349514563106795,856572.1319444445,972302.161218986,2825.5069444444443,515
00000000000000000001b20ff2e2edfa6196c84c488841249e65c7a17b13c1c8,2.0,3.683809523809524,1005328.8402777778,1008837.1194444444,2862.0138888888887,525
00000000000000000001b27c6208886e9044ab92e8f118ec2a50c5bfa3a68763,1.0,1.6703296703296704,21950074.229166668,21950074.229166668,64535.38888888889,91
00000000000000000001b2b7f1f2c0b713f481e52599fa90ea2836429f3747eb,2.0,3.825301204819277,3000519.3194444445,2838486.6520113023,9092.347222222223,498
00000000000000000001b2bf6b7753fdc9fbbb8348049fe23d8db04159d1c167,2.0,2.6768558951965065,327179.9791666667,327179.9791666667,1110.173611111111,687
00000000000000000001b2c36591e9045afc7d1093cd3b51da56445b19efe861,2.0,3.6739130434782608,818602.1458333334,774911.0935102302,2086.5486111111113,782
00000000000000000001b39117a864f2d78822c300b9822fcf9add1354eff297,2.0,2.7142857142857144,17503815.166666668,17503815.166666668,87178.48611111111,245
00000000000000000001b39dc008152e47fa90cfd497cfc37896403dde91cd0f,2.0,3.205417607223476,18737518.8125,18925344.761615876,83418.16666666667,443
00000000000000000001b3b32971bd3f387b190639ec3eaa2e2566e439c8f9f1,4.0,5.401774397972116,24086520.729166668,23999339.03408851,89310.74305555556,789
00000000000000000001b46eb5c426512bb9798b463607b3f221e8089d2fed76,2.0,3.590717299578059,293752.7083333333,286062.8924862058,892.9027777777778,237
